,name,twitter handle,id,followers,bio,influence score,bio_clean,instagram
4175,Jose Caballeria,JMCaballeria,4899942988,134,"#LaWea - Comediante sin querer . Amante de la lucha libre, la música, el dibujo y el cine. 
@JMCaballeria en INSTAGRAM",20," LaWea   Comediante sin querer . Amante de la lucha libre  la música  el dibujo y el cine. 
@JMCaballeria en INSTAGRAM",@jmcaballeria
4176,✨🔥 Lara Bauer 🔥✨,LaraBauers,3840926361,250,🪐🧡🥴👑👀👅💦 Community Manager👩🏼‍💻📲 ig: larabauers 📸 lol: larabauer 👾,20,  Community Manager  ig  larabauers   lol  larabauer  ,@larabauers
4177,Javii 😉,JaviieraAndreaM,701973496155475968,1110,"Instagram :: Javii_m.o
#SiguemeYteSigo",20,"Instagram    Javii_m.o
 SiguemeYteSigo",@javii_m.o
4178,__.A.R.M.Y.__♡♡,tita_5321,814891688443277313,105,"~Fernanda Antonia♡
~25 de febrero ♡
~BTS ♡
~Junkook♡
~Chile♡
~If You ♡
~feer.chaan (insta) ♡",20," Fernanda Antonia 
 25 de febrero  
 BTS  
 Junkook 
 Chile 
 If You  
 feer.chaan  insta   ",@feer.chaan
4179,Javi Cisterna🍃,JavieraAlejndra,1330036460,579,Escorpión♏  ~  Instagram: jaavi_cisterna,20,Escorpión      Instagram  jaavi_cisterna,@jaavi_cisterna
4180,Kespita🌸,LauraAMG,91342019,173,"Depilación, Alisados de Keratina, Manicure, Pedicure, Lifting Productos de Belleza y mucho más Instagram @kespitalais",20,Depilación  Alisados de Keratina  Manicure  Pedicure  Lifting Productos de Belleza y mucho más Instagram @kespitalais,@kespitalais
4181,ᵃʳᶤᵉˡᵃ💚,ariela_solano,1528237603,235,"Ariela Solano👧
Insta📷: Plaquitaaa.
Fb💻: Ariela Solano.
20💥
29/09
🇦🇷
Me sonreiste así,nadando en tu demencia.",20,"Ariela Solano 
Insta   Plaquitaaa.
Fb   Ariela Solano.
20 
29 09
 
Me sonreiste así nadando en tu demencia.",@plaquitaaa.
4182,Dayana Martinez,DayanaMartinez,76453353,349,Hola. 🥑 Instagram 📸: dayanamartineza,20,Hola.   Instagram    dayanamartineza,@dayanamartineza
4183,En Busca De La Chilombiana,Chilombianadoc,526620486,739,"En Busca de la Chilombiana, documental sobre la marihuana en Chile, producción @TripioFilms Instagram: Chilombianadoc",20,En Busca de la Chilombiana  documental sobre la marihuana en Chile  producción @TripioFilms Instagram  Chilombianadoc,@chilombianadoc
4184,Ender Bermúdez,enderysaacc,192906776,365,"Comunicador Social | Youtuber 
Instagram: @enderysaacc",19,"Comunicador Social   Youtuber 
Instagram  @enderysaacc",@enderysaacc
4185,Xavier Vasquez(:,XaviVCanales,586088733,267,"Soy Xavier✌️tengo 17 años,soñador,porteño pero vivo en Santa Cruz,4to año medio IRFE,soy acuario,en busca de mis sueños. Snapchat: Xavino16 Insta: Kingbeat98",19,Soy Xavier tengo 17 años soñador porteño pero vivo en Santa Cruz 4to año medio IRFE soy acuario en busca de mis sueños. Snapchat  Xavino16 Insta  Kingbeat98,@kingbeat98
4186,Maria Jose Wiedmaier,josewiedmaier,137208378,119,Estudiante Odontología 😷. Instagram @jose.wiedmaier 📷,19,Estudiante Odontología  . Instagram @jose.wiedmaier  ,@jose.wiedmaier
4187,Wili',gelatinaenpolvo,164874704,1290,"23. DG                                                      
Instagram @gelatinaenpolvo http://instagram.com/gelatinaenpolvo. .",19,"23. DG                                                      
Instagram @gelatinaenpolvo     instagram.com gelatinaenpolvo. .",@gelatinaenpolvo.
4188,Teffy 🌴,Teffyventura_,361605488,5513,RD 🎀 ig: Teffyventura,19,RD   ig  Teffyventura,@teffyventura
4189,Javii,Javii_Smilee,1279006932,293,~Una mujer puede darlo todo con una sonrisa y recuperarlo con una lágrima-Coco Chanel~// sigueme en instagram @__javieera__ :),19, Una mujer puede darlo todo con una sonrisa y recuperarlo con una lágrima Coco Chanel    sigueme en instagram @__javieera__   ,@__javieera__
4190,Totoy,Maviwik7,32134505,644,"Art, photo, life & friends. Instagram: @totoyveliz",19,Art  photo  life   friends. Instagram  @totoyveliz,@totoyveliz
4191,Valentina,RollinsVale,367413002,497,Pacer~Lee Pace.                                                  Instagram : @_lady_of_mirkwood_,19,Pacer Lee Pace.                                                  Instagram   @_lady_of_mirkwood_,@_lady_of_mirkwood_
4192,Vanessa Pérez,vane_perez_,286342089,545,"♥ La vida es demasiado corta, sonríele con ternura a quien llora, ignora a quien te critica y sé feliz con quien te importa.♥ instagram: vane_perez_pv ♡17 años♡",19,  La vida es demasiado corta  sonríele con ternura a quien llora  ignora a quien te critica y sé feliz con quien te importa.  instagram  vane_perez_pv  17 años ,@vane_perez_pv
4193,Maxi Andres | G4,MaxiAndresG4,332145330,2410,Acuariano | Defensa Central | Volante Mixto | Tenimesista | #SeleccionChilena #ColoColo #RealMadrid | Instagram: MaxiG4Gram,19,Acuariano   Defensa Central   Volante Mixto   Tenimesista    SeleccionChilena  ColoColo  RealMadrid   Instagram  MaxiG4Gram,@maxig4gram
4194,María Isabel Muñoz,marimunozm,988761265,157,Instagram: marimunoz1,19,Instagram  marimunoz1,@marimunoz1
4195,Andrea Torres,AndreaTorres97,298209417,134,22 años. Rancagua. Instagram: andreatorres25,19,22 años. Rancagua. Instagram  andreatorres25,@andreatorres25
4196,Ândreâ,dopefail,85473689,1182,"not a baddie.
ig: pvty_ • sc: dopefail",19,"not a baddie.
ig  pvty_   sc  dopefail",@pvty_
4197,Claudia Andrea,Claudiwiis_,483946195,605,"Lo haré porque quiero, quiero porque puedo y puedo porque dijiste que no podía :) Tengo 22 Años Y Vivo En Chile-Constitucion  Instagram: https://t.co/USSv9eoFBj",19,Lo haré porque quiero  quiero porque puedo y puedo porque dijiste que no podía    Tengo 22 Años Y Vivo En Chile Constitucion  Instagram      t.co USSv9eoFBj,NaN
4198,Ignacio Flores,nachodemix,99800590,835,"Director Asistente en Area de Entretención de Canal 13, Chef @lacucharadedonnacho! sigan instagram @Nachodemix",19,Director Asistente en Area de Entretención de Canal 13  Chef @lacucharadedonnacho  sigan instagram @Nachodemix,@nachodemix
4199,camila,camilaabarcaa,179275486,936,"#CNCOwner 💘                                     
                                 Instagram: camil.a.a",19," CNCOwner                                       
                                 Instagram  camil.a.a",@camil.a.a
4200,deny morales,denytatu,605217744,284,tatuador venezolano internacional desde caracas instagram @denytatu,19,tatuador venezolano internacional desde caracas instagram @denytatu,@denytatu
4201,mari,maristeixeira,1101104661627617280,220,🇵🇹🇨🇱 ig: marianasantosteixeira,19,  ig  marianasantosteixeira,@marianasantosteixeira
4202,Javiera 🇨🇱,javilovesari,741484817833955328,126,"11:11 @ariannmusic | 33 mg y 6 respuestas de ella ❤| Me sigue 9/7/17
Sigueme en instagram 👉 AriannMusicChile",19,"11 11 @ariannmusic   33 mg y 6 respuestas de ella    Me sigue 9 7 17
Sigueme en instagram   AriannMusicChile",@ariannmusicchile
4203,javiera,javiera190,465875480,503,"Olaaa me llamo javiera soy de puq 
Instagram
Javii_reyes",19,"Olaaa me llamo javiera soy de puq 
Instagram
Javii_reyes",@javii_reyes
4204,🎀gatitagridulce🎀,nekosweetskitty,1037526573367341056,915,"✨ 🍑✨
🇨🇱  Chilenita🇨🇱
😈Venta de packs ricos y baratos🍭
💸cuentarut y paypal💳
👅 a veces puta, a veces otaku, a veces manca 🎮
📸sígueme en instagram♡",19,"   
   Chilenita 
 Venta de packs ricos y baratos 
 cuentarut y paypal 
  a veces puta  a veces otaku  a veces manca  
 sígueme en instagram ",@sígueme
4205,Lililili,liliallendes,341132078,126,21 años~Shakira Allendes ☺️ instagram: _Lili.asdf._,19,21 años Shakira Allendes   instagram  _Lili.asdf._,@_lili.asdf._
4206,Daniel Yunge,Dr_Kiwi,95701736,143,"Electronics Engineer. Dr.-Ing. TU Munich. Associate Professor@PUCV, Chile. Instagram@dyunge. Opinions are my own.",19,Electronics Engineer. Dr. Ing. TU Munich. Associate Professor@PUCV  Chile. Instagram@dyunge. Opinions are my own.,@opinions
4207,Ronald•Sánchez,roensamo,130254833,2322,Meticuloso • Informático • Selectivo • Gaitero • ROENSAMO Instagram & Snap,19,Meticuloso   Informático   Selectivo   Gaitero   ROENSAMO Instagram   Snap,NaN
4208,카밀라.,CamilaZurita18,4876286507,101,"13 % // Géminis // Bias: Jimin // BTS - BB -EXO - GOT7 - SHINee // Sant. Chile // K-pop // 1,65 // Amo leer

Instagram: dxcgf.ak4ne

Facebook: Camila Zurita",19,"13      Géminis    Bias  Jimin    BTS   BB  EXO   GOT7   SHINee    Sant. Chile    K pop    1 65    Amo leer

Instagram  dxcgf.ak4ne

Facebook  Camila Zurita",@dxcgf.ak4ne
4209,SuteValparaíso,SuteValparaiso,3355100140,176,"Sindicato Unitario de Trabajadores y Trabajadoras de la Educación
Ig: sutevalpo
#HastaQueLaDignidadSeHagaCostumbre 
#NoMasPegaPaLaCasa",19,"Sindicato Unitario de Trabajadores y Trabajadoras de la Educación
Ig  sutevalpo
 HastaQueLaDignidadSeHagaCostumbre 
 NoMasPegaPaLaCasa",@sutevalpo
4210,Jaime Acosta Silva,JaimeAcosta,18431218,357,"Me gusta la informática, la astronomía, la música y los deportes, defiendo la vida. Instagram: @jaimealfredoacostasilva",19,Me gusta la informática  la astronomía  la música y los deportes  defiendo la vida. Instagram  @jaimealfredoacostasilva,@jaimealfredoacostasilva
4211,Cristian Muñoz M,cristianfmm,121249481,189,Ingeniero Comercial. Los invito a seguir a @elclubdeldato en Instagram.,19,Ingeniero Comercial. Los invito a seguir a @elclubdeldato en Instagram.,@elclubdeldato
4212,Francisco Saavedra C,panchosaavedrac,2266941000,141,Estudiante | 21 años | Melipillano en Santiago |  Instagram: @franciscojaviersaavedra,19,Estudiante   21 años   Melipillano en Santiago    Instagram  @franciscojaviersaavedra,@franciscojaviersaavedra
4213,sabote,Betosho,48739216,486,"Devuelvanme mi licencia de conducir parfavarms 

Instagram: http://www.instagram.com/xbeto88",19,"Devuelvanme mi licencia de conducir parfavarms 

Instagram      www.instagram.com xbeto88",@xbeto88
4214,GABRIELA //NIALL ❤️*,_gabafeli_,3363905447,347,HES/4| 25| Never stop smiling. Never give up. Niall Horan makes life worth living♥  N I A L L ❤️  https://instagram.com/_gabanehe_/  Instagram  ❤️,19,HES 4  25  Never stop smiling. Never give up. Niall Horan makes life worth living   N I A L L        instagram.com _gabanehe_   Instagram   ,@_gabanehe_
4215,mangapedia.cl,MangaRecomiendo,1015410617287618560,198,"Recomiendo mangas! 
búscame en instagram! para que leas mi contenido.
🎎⛩💻📖📚🎮🇨🇱
Buena cabros y cabras 🐑🐏 
Desde el 04-07-2018 👺",19,"Recomiendo mangas  
búscame en instagram  para que leas mi contenido.
 
Buena cabros y cabras   
Desde el 04 07 2018  ",NaN
4216,Daniela :3 ❤️,dani__garciau,131598594,559,"Holaa! :3 
libra/ 22years / bailarina💃
Siganme en Instagram y TikTok  @danielaa__garcia 😉",19,"Holaa   3 
libra  22years   bailarina 
Siganme en Instagram y TikTok  @danielaa__garcia  ",NaN
4217,GatoSinCascabel,RodrigoArexeta,575586031,607,"Ya no uso esta wea de twitter, asi que mejor me sigues en instagram: Gatosincascabel",19,Ya no uso esta wea de twitter  asi que mejor me sigues en instagram  Gatosincascabel,@gatosincascabel
4218,maria camila tobar m,mariatobar17,3350989133,412,hola siganme en instagram   @mariatobar   y busquenme en facebook maria camila tobar morales si me sigues yo te sigo ;),19,hola siganme en instagram   @mariatobar   y busquenme en  book maria camila tobar morales si me sigues yo te sigo   ,@mariatobar
4219,Andris R. Cáseres,andriiiCs,140164571,556,"Real Human! • I am convinced tha life is a movie • I tweet aboud love, Publicity, mkt & weird stuff in spanglish •Love is my philosophy. 
 Ig:@andriiics",19,"Real Human    I am convinced tha life is a movie   I tweet aboud love  Publicity  mkt   weird stuff in spanglish  Love is my philosophy. 
 Ig @andriiics",@andriiics
4220,Mª JOSE SOLER☽ ☯ ☾,mj_soler,290064120,618,Instagram: Jose_soler,19,Instagram  Jose_soler,@jose_soler
4221,Eh! Pale,Eh_Pale,2369546664,379,Mobiliario Sustentable | Muebles y Lámparas | Todo nuestro trabajo en instagram @ehpalee,19,Mobiliario Sustentable   Muebles y Lámparas   Todo nuestro trabajo en instagram @ehpalee,@ehpalee
4222,CarlosOficial™,carlosrobertis,317437761,249,"Aux.Farmacia
Playas,viajes, Instagram carlos_robertis Follow me!!#YoSoyVenezolano",19,"Aux.Farmacia
Playas viajes  Instagram carlos_robertis Follow me   YoSoyVenezolano",@carlos_robertis
4223,Fabiola Diana :),Fabi14Fabi,949954302,135,Instagram: https://www.instagram.com/fabiola_horan_17/,19,Instagram      www.instagram.com fabiola_horan_17 ,@fabiola_horan_17
4224,Birbiri Bu,parajorita,2329185081,1570,I don't use this Twitter anymore and idk why it reposts my Instagram's posts thats all bye. Follow me @birbiribu I follow back,19,I don t use this Twitter anymore and idk why it reposts my Instagram s posts thats all bye. Follow me @birbiribu I follow back,NaN
4225,Ivette Rojas Véliz,rojasivette19,116783873,860,"Ingeniera Comercial 
23 años 
Maule, Chile
instagram ---》 @rojas_ivette18",19,"Ingeniera Comercial 
23 años 
Maule  Chile
instagram      @rojas_ivette18",@rojas_ivette18
4226,Nicole L. Lucero 🌻,nicoleonl92,711019773627396096,102,"matrona en formación, mamá perruna de triton, firulais y yoshi 🧡 chilena Ig : nicolecarolinall 🦋",19,matrona en formación  mamá perruna de triton  firulais y yoshi   chilena Ig   nicolecarolinall  ,@nicolecarolinall
4227,Luis Ignacio Catalán,vaakvaak_,273676819,325,"IG: xlcatalan
| Publicista⚡",18,"IG  xlcatalan
  Publicista ",@xlcatalan
4228,🎀 Miss Camomille 🎀 (COMMISSIONS PAUSED),MissCamomille_,3130922363,1639,big gay artist ✨ obsessed with Moira from Overwatch😳| Español/English | Instagram: @ miss.popurri Commission info:,18,big gay artist   obsessed with Moira from Overwatch   Español English   Instagram  @ miss.popurri Commission info ,@miss.popurri
4229,I'M DanNa✴❌,danaloaiza3,1254508712,437,danna loaiza 17 años ... adicta a wattpad fanfics camren ! son mi vida :)  #poemas #wattpad #twitter #IG #naturaleza #libros #luna #musica #guitarras #pop ❤,18,danna loaiza 17 años ... adicta a wattpad fanfics camren   son mi vida      poemas  wattpad  twitter  IG  naturaleza  libros  luna  musica  guitarras  pop  ,@naturaleza
4230,andre beher,andrebeher,384886219,385,"❤️☀️✈️
Reest.cl instagram
reestchile twitter 
http://www.reest.cl",18," 
Reest.cl instagram
reestchile twitter 
    www.reest.cl",@reestchile
4231,p a m e♡~,misssongq,1214257039,526,GOD♡| 1998 Line | Dibujante | 한국 문화 사랑해 | Música | Cocina | Maquillaje | Instagram.,18,GOD   1998 Line   Dibujante           Música   Cocina   Maquillaje   Instagram.,@maquillaje
4232,Academia Bollywood Concepción,BollywoodConce,1432068746,108,"Primera escuela de danza Bollywood en el sur de Chile. 
Siguenos en:
Twitter,  Instagram, Facebook y Youtube.",18,"Primera escuela de danza Bollywood en el sur de Chile. 
Siguenos en 
Twitter   Instagram  Facebook y Youtube.",@facebook
4233,.,lisa_deoliveira,1037531282,968,IG : l.dlv_,18,IG   l.dlv_,@l.dlv_
4234,cesar.key,cesarkey2,1017739858159259648,1727,"Pongamonos creativos  👊, 🐽🐽amante de la Naturaleza🍃, 100%🇻🇪  para el 🌏/ IG: @cesar.bak y @cesar.key2",18,Pongamonos creativos      amante de la Naturaleza   100    para el    IG  @cesar.bak y @cesar.key2,@cesar.bak
4235,ZamurayOficial,Zamurayec,482134320,415,"Cantante de Rap Mestizos Family,Productor escritor music de P.A.T Records contacto correo zamuray_ec@hotmail.com
Instagram : @zamurayoficial",18,"Cantante de Rap Mestizos Family Productor escritor music de P.A.T Records contacto correo zamuray_ec@hotmail.com
Instagram   @zamurayoficial",@zamurayoficial
4236,Glo,quokkaglo,4907650437,136,IG: stxrjjs,18,IG  stxrjjs,@stxrjjs
4237,↪Veintisiete↩,aliciatorres_12,3152081375,244,RMCF    insta: @aliciatorres_27                                                          © XXVII De ti aprendí que juntos no nos para nadie,18,RMCF    insta  @aliciatorres_27                                                          © XXVII De ti aprendí que juntos no nos para nadie,@aliciatorres_27
4238,César Ravanal,bitterman21,19579256,486,Aprendizaje y proceso de mejora continuo. Soy feliz y decido tener tiempo. Instagram: @personasola,18,Aprendizaje y proceso de mejora continuo. Soy feliz y decido tener tiempo. Instagram  @personasola,@personasola
4239,Daniela C.,Dani_Cabezas,171774811,232,Mamá de Tomitomás y Joshepipi. Amante de los cuchitos y la buena mesa. Escorpio y chuncha hasta los huesos.  insta: lamiavitaacolori,18,Mamá de Tomitomás y Joshepipi. Amante de los cuchitos y la buena mesa. Escorpio y chuncha hasta los huesos.  insta  lamiavitaacolori,@lamiavitaacolori
4240,Rocío Cárcamo,_Negriiiiita,192775404,117,"26 years-young🎈♑️|English teacher 👩🏻‍🏫 at Colegio San Francisco Javier📚|enjoy the journey ✈️☯ Puerto Montt, Chile 🇨🇱 | INSTAGRAM 📸 rociocarcamof 👀",18,26 years young  English teacher   at Colegio San Francisco Javier  enjoy the journey   Puerto Montt  Chile     INSTAGRAM   rociocarcamof  ,@rociocarcamof
4241,John a secas 👽,John_punky,73540343,223,"Valar Morghulis | Provinciano en CDMX| Nerd | Valar Dohaeris | Mi perro se llama Dylan | 🤨 

IG: jonathan_punk",18,"Valar Morghulis   Provinciano en CDMX  Nerd   Valar Dohaeris   Mi perro se llama Dylan     

IG  jonathan_punk",@jonathan_punk
4242,It'salexiafrelijjtoo,alexiafrelijj,628871506,106,"Alexia: pérdida parcial o total de la capacidad de leer por una lesión cerebral, cuando ya fue adquirida previamente. instagram: alx.frljj",18,Alexia  pérdida parcial o total de la capacidad de leer por una lesión cerebral  cuando ya fue adquirida previamente. instagram  alx.frljj,@alx.frljj
4243,Cristian D Cutiva,CristianPayan,232879482,132,Ig: Cristian.cutiva,18,Ig  Cristian.cutiva,@cristian.cutiva
4244,Lyos Tianvero.S,lyos_kim,719693114,885,"IG, Path: lyos_kim *",18,IG  Path  lyos_kim  ,NaN
4245,Marccelo Miranda D,MarcceloMD,3028545763,198,Iquique - Chile | Estudiante |loving invierno | Sagitario | Facebook: Marccelo E Miranda D | Instagram: nozebac.13 | UST Area Odontologica!,18,Iquique   Chile   Estudiante  loving invierno   Sagitario   Facebook  Marccelo E Miranda D   Instagram  nozebac.13   UST Area Odontologica ,@nozebac.13
4246,Nicole Valenzuela,NycoValenz,99767572,275,"Lic. en Kinesiologia, Kinesiologa  Amante de las compras y la comida BREATHE OR NOT TO BREATHE
Instagram: Nycovalenz",18,"Lic. en Kinesiologia  Kinesiologa  Amante de las compras y la comida BREATHE OR NOT TO BREATHE
Instagram  Nycovalenz",@nycovalenz
4247,Cami Correa,cami_correa99,357791746,722,"Santa Cruz, Chile
 Instagram cami_correa99",18,"Santa Cruz  Chile
 Instagram cami_correa99",@cami_correa99
4248,Tiare bravo,Tiare__Andrea,1641593570,570,"you'll never be alone ♬ 

Snapchat: Tiare_w 
Instagram: night_of_drama",18,"you ll never be alone   

Snapchat  Tiare_w 
Instagram  night_of_drama",@night_of_drama
4249,Leonardo,LeinhoCortesF,293074584,250,"Ingeniero civil mecánico, UTA. Iquiqueño de corazón. Amante de la Música. 
instagram: @dracograpy
#FB ES/EN/BR",18,"Ingeniero civil mecánico  UTA. Iquiqueño de corazón. Amante de la Música. 
instagram  @dracograpy
 FB ES EN BR",@dracograpy
