name,twitter handle,id,followers,bio,influence score
Ernesto Salinas  🇳🇮,Salinasstalin19,892679562106155008,1327,"Nicaragua 🚨
🌎❤️",28
ɒiɔɿɒᎮ ʏ|iM 🌙,MilyGarcia2805,1517710081,2335,"#Potterhead⚡
Odín, Orión🐱❤
                                                                                                Social Communicator in Process📸⏳",28
Jorge,IronG94,634843337,611,"We fight to live, we fight for pride.
Graphic Design
94' 🈸
Hardcore/Beatdown",27
Lenin Obando 🏳️‍🌈🇳🇮,Lenin_Obando,560572814,4436,"Activista LGBTIQ+ Nicaragüense. Amante de la democracia, libertad y los derechos humanos.",27
Andrea🌸,_andrea_me,220106766,1290,"“no queremos camisas de fuerza en el pensamiento”.| ¡Mujer, ni sumisa, ni devota, te quiero libre, linda y loca!. UCA-FCJ",27
lofi edu,Ewuardo45,1634468503,560,"End my suffering.
see both sides like chanel, bi 🏳️‍🌈",27
José González 🐺🇳🇮,jdgr3912,3167822629,740,Coleccionista de atardeceres... Runner ✴ Futbolista ♤Jiujitsuka ♡ Apasionado por la vida ♧ Contador ♢ Soltero 🇳🇮¡Soy puro pinolero!🇳🇮🐺,27
Jonathan,Salguero27,354464357,1342,,27
Galilea,galifer23,785555034754854913,346,Soy de un pueblo victorioso que aun le duelen las heridas 🇳🇮,27
Manuel Gancedo,manuel_gancedo,1011281581,1151,Actor y guionista en España. Un inconsciente 4XL.,27
RachelGreen,DarnelykaWilson,347464045,1110,Always trust in God❤,26
Hipatia (sin elipse),aranvalery,284144335,924,"#Nicaragua #Politóloga, La  #Sociología es el futuro 💚 #CogitoErgoSum 
¡Yo no nací sin causa!",26
Juan Joya,JuaanJox,368006558,1862,,26
Ángel Gabriel,angelgabriel7u7,767566925920514049,4423,🇳 🇮,26
𝑱 𝑱,Power_Azul10,4821814781,705,,26
Rosa Emilia Sánchez,rosaemilia3,337090460,331,En Todo Amar y Servir,26
Ricardo Efrain,faraonfuturista,103852867,1823,"Soy como el junco que se dobla, pero siempre sigue en pie.

🇻🇪🇳🇮",26
Aqui les Voy!,aquiles_moraga,216253588,604,"Mercadólogo, anhelando un país Libre.",26
Malvada Babygirl,MarCajina,138864876,307,"🇳🇮💙


GET 🍃",26
𝐚𝐧𝐝𝐫𝐞𝐚 ✨,agnesoconor,953088497505787905,1345,x somos chavos,26
Noharia,nohariamaradiag,574874230,1211,Snapchat: nohariam11,26
🇳🇮💙,cosmic_vibes_,132319024,619,• florecerás Nicaragua! 🇳🇮💙,26
Denis Vallejos,soyotrodenis,357686083,698,Born in 1995,26
Ernesto Valle M.,ErnestoVaMo,1032291538578153473,1034,"Comunicador social. #Cultura #Literatura #Tecnología #Cine Trabajo sobre todo, juventudes y cultura. Quiero ser DP📽️   
Hago el podcast Bichas y cine. Link ↓↓↓",26
Patricia Pérez Canales,PatriciaPerezC_,211190632,2000,,26
Larry,playaparking,400490710,488,lo que hay,26
Sarah Zelaya🐼,SarahZelaya14,966099115338817536,746,,26
Cámara de Comercio y Servicios de Nicaragua,CCSN_Nicaragua,3240971583,1384,"¡Sirviendo al sector Comercio y Servicios de Nicaragua!
atencion@ccsn.org.ni ǀ 2268 3505 ǀ IG: http://instagram.com/ccsn_nicaragua/",26
Esther✨,Esther_Hrnandez,2784163677,1214,Instagram: @esther_hdz25,25
Vidaurre Vidaurre,josephvidaurre1,2254446391,2244,Administrador de empresas 🎖 🏳️‍🌈🇳🇮,25
Judith Belén,iJuds,1965533150,832,He left the 99 to find me | Integrante de @AUNNicaragua,25
David.,bdmo28,1414278463,508,•21•,25
Pedro,pedriyu,40976388,305,:-),25
Carlos♻️ 🇳🇮 🆓,codigonicalibre,806668116306575364,197,la dirección es mas importante que la velocidad. hay  muchos que van rápido a  ningún lado.,25
LECAT. Enterprises,FederalBureauIn,519152179,473,A lunatic's lament 🌵🏜🌵,25
Rudmery,rudmerylopez,2498614420,802,,25
ღ Adriana Valeska ღ,La_Vale23,2411353437,485,||Futura Traductora e Intérprete😍||Acuario♒||Nicaragüense por gracia de Dios🇳🇮||,25
🍒,_lauraxb03,712348169707720704,797,F O C U S ✨,25
Ismara,huete_ih,1568358013,790,⚕ 𝑷𝒓𝒊𝒎𝒖𝒏 𝒏𝒐𝒏 𝒏𝒐𝒄𝒆𝒓𝒆 ⚕,25
Tirsa Saenz,TirsaSaenz,1365097350,1847,Periodista y Cronista Deportiva.,25
Tamuga,Mistral0384,47220198,383,,25
Vampiro Minúsculo,Fruit_Cakke,212105843,453,Fruit cake.,25
Juan Salvador Picado meza,juansap5,444327783,82,"Ingeniero industrial.
Fanático anime, manga y video juegos.
Gran moralista no tolero a irrespetuosos, toxicos, corruptos ni sandinistas sobre todo.",25
Walter Benavides Gámez ♂,walter_bg17,940316953494917120,1353,Nicaragüense 🇳🇮 ✞,25
Valeska,vlroxx_,1517795960,1199,vacío como mi corazón,25
issssa♀,Isacalerog,981482719447265280,476,"las niñas ya no lloran, ahora cantan♎️",25
Rich lml,RichParker_D,926121960,1223,Darte RT/MG no significa que comparta tu opinión. I spit at the face of people who don't want to be cool,25
Comando de la libertad,milpasnic80,1073948061636927488,370,,25
Ana Lainez🇳🇮,Lainez_anaa,729405381114355712,1130,"🇨🇦🇳🇮Graphic designer♥️
Snapchat👻alainez226
Instagram: lainez_anaa🦋",25
Julio R.,JulioRRH,309261583,394,,25
ΔŁEXΛ⁷🧈,AlexaCentV,1030628883811520512,314,"💜✨¡Sorry, but my heart belongs to 방탄소년단!✨💜",25
Molinrush04,Molinrush04,830911388117848064,711,"👻Snapchat: Molinrush99 🔥 Ig: Molinrush04 🤪Marketing Student 🙏🏼 Todo tiene su final, todo expira 🐰🔥",25
Gio,giosermarcela,1097310019412996097,259,,24
ℍ,hjeannyrette,3378983698,372,"Lic. en Comunicación || Miembro de @AlianzaCivicaNi 🇳🇮 & @AUNNicaragua ⚫️🟡 || Te llevo conmigo muy, muy dentro🎵",24
Martin Arana,martinarana28,744086249099583488,195,shit happens,24
F M,ferzk98,3172566225,278,- You can take the horse to the water but you cannot make it drink,24
sereia,mendessnat,4013985503,942,,24
A,R_Caceres21,897299312098594816,386,NI🇳🇮 M.P♥️ ig: angellyrivas21,24
Casey,ksey___,931418521002827776,371,,24
CJ,Cjota24,199891277,239,Enamorado de mi 🍑,24
Dicxia Bustamante,DicxiaB,880530422312120320,542,Made in Nicaragua 🇳🇮,24
Juan Diego,IM_DIEGO26,2880332589,378,"NO PROTESTO PARA AFECTAR TU COMODIDAD, SI NO PARA PERTURBAR TU INCONSCIENCIA🇳🇮",24
Radio Camoapa Estéreo,radiocamoapa,221534852,1134,"Radio Camoapa, emisora comunitaria que transmite desde la ciudad de Camoapa en Nicaragua. Se inauguró el 24 de abril 2004. ¡Siempre al servicio de la comunidad!",24
Rocio Dívar,rociodivcon,314772328,447,,24
Maryeni Parrales|🇳🇮,MaryeniParrale4,802383807001350144,225,,24
Yader Loza,yaderloza,200740766,101,,24
Mauricio Peralta,mauriciopera96,743430115133120513,712,Nuevo Twitter! Instagram: mauricioperalta96,24
𝐃𝐚𝐞𝐬𝐥𝐥𝐲⁷ 🧈 ﾟstream ᵇᵘᵗᵗᵉʳ,daeslly811,973045884337475584,150,"Only army 🍒 Jiminista 💖
#BUTTER_01_HOT100🧈
#BUTTER_SOTY 🏆
#BTSPAVEDTHEWAY 🛐
@BTS_twt kings of the industry.",24
ᴊᴀᴛᴢɪʀɪ🦋,JatziriNuez1,940374905660542978,397,"✨ Virgo✨

vriyando maz ke laz estreyas🐚

Hetero pero no mucho😘☝️",24
Adri🎀,Alrv__,935499442056286209,190,,24
Josué,josgautier,752668117600444416,392,"Estudiante de Derecho. A veces escribo poemas, otras veces canciones.",24
💫 𝓘𝓪𝓻𝓪 🇳🇮 ⚯͛,Lili_beth_08,422959694,258,"♋ 😎🇳🇮 
✨Do the right thing, even when no one is watching ✨",23
Jow,j27gp,2286408486,179,...,23
Santa Cachucha 💜,OfeO_O,232332242,560,May the Force be with you!,23
𝒢𝑒²,GemmaTatiana,709194711572025344,833,Nicaragüense🇳🇮You Know Who I Am♡ mrs. Stark🖤 💛Twenty Four💛 Lic. Salinas🔬❤,23
Negra,0214Dys,719729709941186561,288,📍Nica//👷🏽‍♀️Ingeniera Industrial.,23
E N G E L B E R T H 🇳🇮,SoyNegroNic,578447520,411,"Católico ♥ Ingeniero Civil ~Nicaragüense Güegüense ⏃
2021 es mi año, mi año para triunfar 🥵🔥
¡QUE SE RINDA TU MADRE! 🇳🇮",23
Itzell Molina,itzellmolinaa,744350601576849408,798,.,23
gabriella anna,MarengGeyb,357882537,692,EDI WOOOOW!!!!!!,23
Medardo Mendoza,MedardoMendoza8,507966537,394,"Fil. 4, 13",23
INTUR Masaya,inturmasaya,718100267380637697,603,,23
Lilibeth Guadalupe,liusbeth00,4570317165,348,"❤🖤
I love Arjhen.
I like green💚",23
Marce,MarcelaaaaGB,741402395138220032,568,•🇳🇮•,23
Lia F’➰,LiaFajardo,3219692166,658,👷🏻‍♀️ •Snp:lia_g15,23
Gi,Guigaritan,4466410228,73,Creo que aún existen personas que valoran la honestidad y lealtad. Y cada día vivo por la misericordia de Dios.,23
Ana pero del revés,anaaamarcoss,957615505535324160,428,¿Sonido? Vida ¿Movimiento? Vida ¿Vibración? Vida ¿Psiquiatría? Ciencia infusa; terapéutica dudosa ¿Locura? Conflicto entre el yo real y el anhelado,23
Jane fargas,Janeilys2,1021796849542475777,279,🦷                                  viento,23
sad dog,RodMorx,1486706425,623,"I confuse melancholy with depression sometimes

ɹoɯpoɹ",23
Mrs Boyd,Mrs_Boyd32,23636728,210,History & Politics Teacher,23
Parmalak,silvahrn_,1021506778029277184,95,"En busca de la feliciCA$H.









































Dueño de Peter",23
Gaby,gabyhcardona,825137523999531010,1058,hi,23
▪Tai▪,Queentai95,2393457877,386,May the muchness be with you💥,23
Gary Faulkner (Big G),biggfaulkner,272450531,180,"Husband & Father. Love my Lord, Jesus. Employed by Bangor Elim Church, Chaplain at Bangor Football Club.",23
leoN al revés,leon_whiteheart,274760076,563,⚜️Ingeniero Industrial⚜️Madridista⚜️Nicaragüense🇳🇮TP⚜️,23
Carlos Paladino,edu_paladino1D,244756229,381,•ADICTO A LA CAFEÍNA •INGENIERÍA INDUSTRIAL •ACADEMIA EUROPEA •Snap: http://paladino.edu,23
JeyK⁷(⁸años),JeyKei7,962692361125089280,152,"*  * 　🌕　 ⊹  ˚  .    　　.

⊹  ·  ✧ 　　　*    *

. 🪐 MIKROKOSMOS 🪐　 ✵  　🌠

* .　  ·

. 　🌟 　  *

.",23
agrafito,agrafito,37462833,758,Azul y Blanco. Antes de 2018 reía más. Soy una chica bisexual. Escandalosa en la cama. Si bebo más de 8 cervezas dicen que hago el cuadro.,23
Francina Brito M.,francinabritom,188101474,422,"Bendito sea el Señor, mí roca, que adiestra mis manos para la guerra y mis dedos para la batalla ❤️",23
Hollman E. Rojas C.,HRedCastle,137227226,934,"La Musica fluye por mis venas. Trompetista, Zootecnista, Padre, hermano, hijo. 
Nicaraguense Por Gracias de DIOS. Sígueme y te Sigo...",23
Ivan Olivares,IvanOlivares66,811221056,342,"Periodista y scout nicaragüense, enamorado de mis hijos y de mi país, boerista, madridista, yankee y brasileño.",23
Silvana_09💥,Bitin2912,959295256092065797,403,"Bitin. 🍒 |N🌴C A| ●Nuestra vida es una serie de momentos, déjalos ir.●",23
💗,DarianaHL23,1063219034383110146,1785,🇳🇮📍,23
rovi,onyrovi,448109249,1080,MC1R,23
Johnston Campos🤴🏻,JohnstonC021,1096176089939038209,1160,|Viviendo para dejar una huella👣♥️ |Business student at Keiser University LAC🦅|,22
V,VivianGaitan03,824797161997135873,572,Nic🇳🇮,22
Papa oficial🔝,homolibre,927114032477343744,45,,22
AlexNic.,AlexNic2018,996551972424732672,87,,22
Junior Achievement Nicaragua,janicaragua,193733481,505,"Junior Achievement Nicaragua, es filial de JA Worldwide y programa del Instituto Nicaragüense de Desarrollo (INDE).",22
key🦋,unudasha,925038518623236098,338,_🌻🌈,22
SOS MASAYA🌋,sosmasayaaa,1022889047977603074,255,"🌐 Noticias y Reflexiones‼️
 En todas las redes puedes buscarnos como: @SosMasayaaa",22
Hope4Nic,Antoniobravec,994084525717295104,32,We pray everyday to be free of this terrible Bloody regime in Nicaragua. We thanks to much to those countries that are helping us to be free. #sosnicaragua,22
Ezequiel (Puchito) ❤🇳🇮,Ezequielrm7,133495285,485,"El respeto al derecho ajeno es la paz.
#UnGritoPorNicaragua 🇳🇮🌋🌎",22
亀 - 悟 CHAMP13NS,Johnninho69,110737927,409,"Cristo mi Salvador! 100% @realmadrid, Futbolista y Gamer. 3 consecutive Champ13ns Leagues! #R34LMADRID Twitch: @johnninho69 七代目火杉",22
Fresia Escorcia,FresiaMichell,220193866,330,"Instagram: Fresiamichell




























          Snapchat: FresiaMichell",22
El demoledor,edvascongar,2380905380,94,Soñador y práctico a la vez,22
Gustavo Ortega.,Gustavortega17,414424396,550,"up on melancholy hill | Abogado y Notario Público 🇳🇮
RMCF|CABJ ⚽️
01/12 💜💙",22
Bubu 🥀🖤,ReynettV,1052575409366331394,686,💛🖤echte liebe 💛🖤,22
🇳🇮BARRIOS🇳🇮,PotatoCakeJr21,740747995663060992,327,Pirata sin bandera navegando con la mirada firme hacia adelante.     https://instagram.com/jairo_barrios21?igshid=1yw3fdc1r61f,22
Fátima del Socorro Espinoza Espinoza,87Fatima,307593962,57,,22
chingastito,tortyboo,94566936,100,,22
Grace,gracechamorroa,210192039,377,,22
Eira Morales Barrios,EiraMorales1,1483400221,266,,22
Julián Carax,nadieinfalible,3158148982,127,El Güegüense les dijo ¡NO!,22
Cristhofer,chrisMivanR11,4140702678,543,,22
Diana De Carcamo,applegirl1398,745378794,1130,"Mamá feliz ❤️
Soy Bioanalista🧫🔬 y me apasiona la microbiología 
Nica 🇳🇮",22
🐣,JustSarahgrc,908803147384188928,493,Education for liberation.,22
💜 Make Aatrox Great Again 💜,Anthos94,165925093,166,"|1994| Los ojos nunca mienten. Nadie escapa a su sombra. Lo siento tengo que ver a una chica. Los ideales son pacíficos, la historia es violenta #KeepSmiling23",22
Sergio Hernández,sergimjj,2271561292,149,,22
Rodrigo🗿,RodrigoCabrale7,1063804812339396608,104,"Un mae que se cree streamer.

F/A

Creator Code: elpiedtatv

Ig: rj_cabrales

🇳🇮",22
Mary Angeles,angeleslopz96,2667770228,410,Nicaragüense por gracia de Dios 🇳🇮💞,22
Niger Barrios,jillvan05,202700404,307,"Nicaragüense. 🇳🇮✊
Marketero a como nos dice mi madre querida. Curioso.",22
Almu Peral Rdgz,APR_Teya,144506566,382,"Imperfecta, inconexa. Mamá de Miguelito👶y Mitxu🐱 Adamtium en L4-L5. Horticola Novata. Gryffindor. Gora Athletic! Sobretodo, aprendiendo a vivir. Yippie-Ki-Yay",22
Gonza 🇳🇮,end_Gz,1025982516229025792,200,"Dios guía nuestros morteros lml
#SOSNicaragua",22
Jason García ✌,JasonGarcia95,1056624919,370,El Real Madrid Es Mi Pasión :3 ❤  Amo El Fútbol :3 Loco Por Ella  @Minions_Sr  *---*,21
es,ena_aviles,2263543848,1009,Contadora en proceso 👩🏻‍💼🤩 Futbolista ⚽️❤️,21
Cristofer Vidal,crisvidg,298600061,166,"⚓
Nicaragua 🇳🇮
Marketing UCA 📖",21
Carmen Ubeda,calicia0501,1051152212758601728,282,🦷,21
𝑫𝒊𝒆𝒈𝒐,diegoromarioh,520948318,174,🇳🇮 | 𝑺𝒐𝒚 𝒒𝒖𝒊𝒆𝒏 𝒔𝒆 𝒆𝒔𝒄𝒐𝒏𝒅𝒆 𝒕𝒓𝒂𝒔 𝒍𝒂𝒔 𝒍𝒆𝒕𝒓𝒂𝒔 𝒒𝒖𝒆 𝒏𝒐 𝒆𝒔𝒄𝒓𝒊𝒃𝒐.,21
GABO,yesus094,2305324898,327,,21
Nicaragua Descubre,nicaraguadesc17,851420759306186752,148,"Revista noticiosa de Nicaragua, estamos apegados a la veracidad.",21
Bismarck Artola ©,bismarckartola,292481120,365,Comunicador Social | Radialistas apasionado | Community Manager | Nicaragüense por Gracias de Dios!!!,21
Bichas & Cine,BichasYCine,710199773677154304,248,Soy @ErnestoVamo. Hablo de películas que veo -recién estrenadas o clásicas- mientras bebo cerveza. ¿De cuál querés que hable este semana?,21
Miguel Carranza Mena,carranzamena84,358378549,565,Periodista en Asamblea Nacional de Nic. He laborado para El Nuevo Diario; Vos Tv; Canal10; Difuso Audiovisuales;Puntos de Encuentro.,21
Abdias Mendoza,abdi2306,2401849873,51,Dios es bueno,21
Lucky,CarlosGmezFern2,971862478161408000,112,Buff!!,21
Kevin Espinoza,Noniiiiii07,2240359260,324,,21
Ofelia López Belay/❤,olbelay,1379403344,237,,21
Tamara,tamara_1802,826210617241518080,129,,21
Cordero Místico,susam_tae,922506457953730561,176,,21
cheese:3,PFalcn1,879694099980464128,294,,21
𝒦𝒾𝓂 ⚡,ki_moon29,3318305229,597,Teresiana 💙,21
Daniel Black,black_quinones,222773203,339,"Ingeniero en Prevención de Riesgos,
Hincha de Colo Colo 
fanatico del Manchester United
fan del wrestling",21
Aitza González,aitzagonzalez,175977025,270,,21
Rey Conejo,Chito_scratch,585853437,159,"Mi razon de existir: alegria embotellada.. estudiante de Economía en la UCM
Todo tiene su lugar en el universo: mi filete, en mi estomago.
Mataviejas",21
Adri,JasonGuz27,864674979534827520,373,心臓を捧げよ,21
CJASNicaragua,CjasNicaragua,1019055936244154368,72,,21
🌻,massielrsng,783750796919861248,597,De la tierra del pinol 🤩//El gobierno hp esta asesinando a su propio pueblo😡//AyB💙//#HalaMadrid,21
Ricardo,_r10101_,14970154,490,Apasionado de la tecnología.,21
Celso Castillo,celsocastillob,106951196,391,Libertario,21
Eli,IstarDark,137914710,210,"Máster en Administración y Marketing, Metalera, Diriangenista, Shaka de Virgo, Kpoper (Atiny 🦋), fanática de Cdramas, Kdramas y Doramas... futura PhD",21
JCB,castbalt4,1020509409703755776,188,Bajar la cabeza solo para colocar los botines.,21
Freddy Rojas,Freddy0297,879206535351685120,299,Estudiante de Ciencias Políticas y Administración Publica.💙 miembro de @aunnicaragua🟡⚫️y @alianzacivicani 💙🤍Nicaragua será Libre!! 🇳🇮🇳🇮🇳🇮,21
Luisa Elena,luisaelenat_,429330482,325,Yo en ti y tú en mí † ♡,21
Ariel Sequeira,Ariel0681,220534813,112,,21
Greivin Valle G,Greivingv3,2616677400,423,"Yo tampoco se vivir, estoy improvisando",21
DVF,ladanivf,578456420,95,Odontologa.,21
Roxana Alvarado🌸,ARC1596,310573723,822,"My one defense, my righteousness, oh God, how i need you❤️🙏🏼                           Médico general🤍",21
Chispita 🍹,Valery_Smith11,1040822736061431808,416,La vida es bella ✨,21
Karla Flores González,floreskg,119232478,67,,21
Mr Sadman,cerofactorial_,473295061,205,"🐧🐧 Ingeniero en Computación 💻
Un intento fallido de viajero 🛫🚢🚦⛰
Padre de 2 gatos",21
Abner Martínez ⚡,Penisguais,4786186164,112,| Nica 100% 🇳🇮 | Make me into something sweet ⚡,21
Vandálico Genéticamente Modificado,VModificado,999343583995092994,53,Genetically modified to fight against the regime!,21
Au,a8urbina,247949502,314,"No es tan real, sólo pasatiempo.",21
♡Winter Bear ☄🇳🇮,KMPJOT7,1104056513075789825,285,"BANGTAN son estrellas que le dan brillo a mi cielo nocturno 💜


LOVE YOURSELF .

Yoongi : Taehyung vino de las estrellas  💘\\\ fan account",21
-Ale 🦉🥀,aleana_rivas,1061297925358268417,413,-Primero mi paz y al carajo lo demás 🖕🏽😚,21
𝔤𝔯𝔢𝔠𝔦𝔞 𝔩𝔦𝔯𝔞,grecia__pl,872642469988642816,755,https://www.instagram.com/grecia.pl/,21
William Hyde⚡,GuedaOMG,819720225163714560,37,,21
Propuesta Ciudadana,PPCNicaragua,814014880701382657,144,Una nueva cultura política. http://propuestaciudadana.org/,21
Alexandra,Majeh97,406624638,165,,20
Conrado NIC,MSTPNicrey,2916713481,37,"Nada está normal
CMFree +300 Mártires",20
Hector 👀,hectorg2000,615763886,739,"Introducing me 🏳️‍🌈
Insta:hec_gonzalez006",20
C A D E J O,oveja_chillona,3241920697,266,Instagram: @oveja_chillona,20
Zeilyng,cecig_s,917513716513607681,377,,20
Ven_Pa_Casa,jfajardoarosteg,702672017254977536,134,Erudito en Lengua y Literatura 🌞,20
LM🦷,DraJalem,407349765,358,"• Dentistry's lover ❤
• Nicaraguan girl! 
• Maktüb🍃",20
Norman Pérez,NDPrez,776115506025730048,338,"🇳🇮

Chill Vibes 4 Boyz 👇🏼",20
J,josme25,313348318,154,,20
Andrea.🔅,Andrebrice29,1002377412439674880,166,,20
Arturo Barberena,arthurbarberena,564817478,192,"Escritor, Periodista, Abogado y Educador.",20
"Edwin si, yo :) 仲間",edqui90,1016353224,851,"Made in Colombia :l Modelo 90, un tanto Geek, amante de la música de los 80s, 90s🙄😑😯 y cinefilo de corazón ❤️🎥",20
Eleazar Herrera,EleazarH97,2854822056,407,Instagram: eleazarh97,20
Diego Lazo,diegolzmg,2417739523,143,s t a y i n t h e s h a d o w s,20
laverdadoshara libres,IngSRuiz1,1079798305943683073,8,God is good all the time Nicaragua se volverá a Dios y será libre este guardabarranco 🇳🇮,20
Mau✨,Rodmau1,1106271025963155456,1112,agribusiness 💸🌱,20
